"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
114043,236,"UGA","Uganda",44,"Mukono",124,"Mukono",730,"Nama","","","Sub-county","Sub-county"
114044,236,"UGA","Uganda",44,"Mukono",124,"Mukono",731,"Ntenjeru","","","Sub-county","Sub-county"
114045,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",732,"Kasawo","","","Sub-county","Sub-county"
114046,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",733,"Kimenyedde","","","Sub-county","Sub-county"
114047,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",734,"Nabaale","","","Sub-county","Sub-county"
114048,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",735,"Nagojje","","","Sub-county","Sub-county"
114049,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",736,"Ntunda","","","Sub-county","Sub-county"
114050,236,"UGA","Uganda",44,"Mukono",125,"Nakifuma",737,"Seeta-Namuganga","","","Sub-county","Sub-county"
114051,236,"UGA","Uganda",45,"Nakapiripirit",126,"Chekwii",738,"Kakomongole","","","Sub-county","Sub-county"
114052,236,"UGA","Uganda",45,"Nakapiripirit",126,"Chekwii",739,"Moruita","","","Sub-county","Sub-county"
114053,236,"UGA","Uganda",45,"Nakapiripirit",126,"Chekwii",740,"Nakapiripirit T.C.","","","Sub-county","Sub-county"
114054,236,"UGA","Uganda",45,"Nakapiripirit",126,"Chekwii",741,"Namalu","","","Sub-county","Sub-county"
114055,236,"UGA","Uganda",45,"Nakapiripirit",127,"Pian",742,"Lolachat","","","Sub-county","Sub-county"
114056,236,"UGA","Uganda",45,"Nakapiripirit",127,"Pian",743,"Lorengedwat","","","Sub-county","Sub-county"
114057,236,"UGA","Uganda",45,"Nakapiripirit",127,"Pian",744,"Nabilatuk","","","Sub-county","Sub-county"
114058,236,"UGA","Uganda",45,"Nakapiripirit",128,"Pokot",745,"Amudat","","","Sub-county","Sub-county"
114059,236,"UGA","Uganda",45,"Nakapiripirit",128,"Pokot",746,"Karita","","","Sub-county","Sub-county"
114060,236,"UGA","Uganda",45,"Nakapiripirit",128,"Pokot",747,"Loroo","","","Sub-county","Sub-county"
114061,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",748,"Kakooge","","","Sub-county","Sub-county"
114062,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",749,"Kalongo","","","Sub-county","Sub-county"
114063,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",750,"Kalungi","","","Sub-county","Sub-county"
114064,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",751,"Lwabyata","","","Sub-county","Sub-county"
114065,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",752,"Lwampanga","","","Sub-county","Sub-county"
114066,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",753,"Nabiswera","","","Sub-county","Sub-county"
114067,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",754,"Nakasongola Tc","","","Sub-county","Sub-county"
114068,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",755,"Nakitoma","","","Sub-county","Sub-county"
114069,236,"UGA","Uganda",46,"Nakasongola",129,"Buruli",756,"Wabinyonyi","","","Sub-county","Sub-county"
114070,236,"UGA","Uganda",47,"Nebbi",130,"Jonam",757,"Pakwach Tc","","","Sub-county","Sub-county"
114071,236,"UGA","Uganda",47,"Nebbi",130,"Jonam",758,"Pakwach","","","Sub-county","Sub-county"
114072,236,"UGA","Uganda",47,"Nebbi",130,"Jonam",759,"Panyango","","","Sub-county","Sub-county"
114073,236,"UGA","Uganda",47,"Nebbi",130,"Jonam",760,"Panyimur","","","Sub-county","Sub-county"
114074,236,"UGA","Uganda",47,"Nebbi",130,"Jonam",761,"Wadelai","","","Sub-county","Sub-county"
114075,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",762,"Atyak","","","Sub-county","Sub-county"
114076,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",763,"Jangokoro","","","Sub-county","Sub-county"
114077,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",764,"Kango","","","Sub-county","Sub-county"
114078,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",765,"Nyapea","","","Sub-county","Sub-county"
114079,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",766,"Paidha Tc","","","Sub-county","Sub-county"
114080,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",767,"Paidha","","","Sub-county","Sub-county"
114081,236,"UGA","Uganda",47,"Nebbi",131,"Okoro",768,"Zeu","","","Sub-county","Sub-county"
114082,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",769,"Akworo","","","Sub-county","Sub-county"
114083,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",770,"Erussi","","","Sub-county","Sub-county"
114084,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",771,"Kucwiny","","","Sub-county","Sub-county"
114085,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",772,"Nebbi Tc","","","Sub-county","Sub-county"
114086,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",773,"Nebbi","","","Sub-county","Sub-county"
114087,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",774,"Nyaravur","","","Sub-county","Sub-county"
114088,236,"UGA","Uganda",47,"Nebbi",132,"Padyere",775,"Parombo","","","Sub-county","Sub-county"
114089,236,"UGA","Uganda",48,"Ntungamo",133,"Kajara",776,"Bwongyera","","","Sub-county","Sub-county"
114090,236,"UGA","Uganda",48,"Ntungamo",133,"Kajara",777,"Ihunga","","","Sub-county","Sub-county"
114091,236,"UGA","Uganda",48,"Ntungamo",133,"Kajara",778,"Kibatsi","","","Sub-county","Sub-county"
114092,236,"UGA","Uganda",48,"Ntungamo",133,"Kajara",779,"Nyabihoko","","","Sub-county","Sub-county"
114093,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",780,"Itojo","","","Sub-county","Sub-county"
114094,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",781,"Ntungamo Tc","","","Sub-county","Sub-county"
114095,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",782,"Ntungamo","","","Sub-county","Sub-county"
114096,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",783,"Nyakyera","","","Sub-county","Sub-county"
114097,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",784,"Ruhaama","","","Sub-county","Sub-county"
114098,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",785,"Rukoni","","","Sub-county","Sub-county"
114099,236,"UGA","Uganda",48,"Ntungamo",134,"Ruhaama",786,"Rweikiniro","","","Sub-county","Sub-county"
114100,236,"UGA","Uganda",48,"Ntungamo",135,"Rushenyi",787,"Kayonza","","","Sub-county","Sub-county"
114101,236,"UGA","Uganda",48,"Ntungamo",135,"Rushenyi",788,"Ngoma","","","Sub-county","Sub-county"
114102,236,"UGA","Uganda",48,"Ntungamo",135,"Rushenyi",789,"Rubaare","","","Sub-county","Sub-county"
114103,236,"UGA","Uganda",48,"Ntungamo",135,"Rushenyi",790,"Rugarama","","","Sub-county","Sub-county"
114104,236,"UGA","Uganda",49,"Pader",136,"Agago",791,"Adilang","","","Sub-county","Sub-county"
114105,236,"UGA","Uganda",49,"Pader",136,"Agago",792,"Lapono","","","Sub-county","Sub-county"
114106,236,"UGA","Uganda",49,"Pader",136,"Agago",793,"Lira Palwo","","","Sub-county","Sub-county"
114107,236,"UGA","Uganda",49,"Pader",136,"Agago",794,"Lukole","","","Sub-county","Sub-county"
114108,236,"UGA","Uganda",49,"Pader",136,"Agago",795,"Omot","","","Sub-county","Sub-county"
114109,236,"UGA","Uganda",49,"Pader",136,"Agago",796,"Paimol","","","Sub-county","Sub-county"
114110,236,"UGA","Uganda",49,"Pader",136,"Agago",797,"Parabongo","","","Sub-county","Sub-county"
114111,236,"UGA","Uganda",49,"Pader",136,"Agago",798,"Patongo","","","Sub-county","Sub-county"
114112,236,"UGA","Uganda",49,"Pader",136,"Agago",799,"Wol","","","Sub-county","Sub-county"
114113,236,"UGA","Uganda",49,"Pader",137,"Aruu",800,"Acholibur","","","Sub-county","Sub-county"
114114,236,"UGA","Uganda",49,"Pader",137,"Aruu",801,"Atanga","","","Sub-county","Sub-county"
114115,236,"UGA","Uganda",49,"Pader",137,"Aruu",802,"Awere","","Awer","Sub-county","Sub-county"
114116,236,"UGA","Uganda",49,"Pader",137,"Aruu",803,"Kilak","","","Sub-county","Sub-county"
114117,236,"UGA","Uganda",49,"Pader",137,"Aruu",804,"Laguti","","","Sub-county","Sub-county"
114118,236,"UGA","Uganda",49,"Pader",137,"Aruu",805,"Lapul","","","Sub-county","Sub-county"
114119,236,"UGA","Uganda",49,"Pader",137,"Aruu",806,"Pader T.C.","","","Sub-county","Sub-county"
114120,236,"UGA","Uganda",49,"Pader",137,"Aruu",807,"Pajule","","","Sub-county","Sub-county"
114121,236,"UGA","Uganda",49,"Pader",137,"Aruu",808,"Puranga","","","Sub-county","Sub-county"
114122,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",809,"Budaka","","","Sub-county","Sub-county"
114123,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",810,"Iki-Iki","","","Sub-county","Sub-county"
114124,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",811,"Kaderuna","","","Sub-county","Sub-county"
114125,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",812,"Kameruka","","","Sub-county","Sub-county"
114126,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",813,"Kamonkoli","","","Sub-county","Sub-county"
114127,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",814,"Lyama","","","Sub-county","Sub-county"
114128,236,"UGA","Uganda",50,"Pallisa",138,"Budaka",815,"Naboa","","","Sub-county","Sub-county"
114129,236,"UGA","Uganda",50,"Pallisa",139,"Butebo",816,"Butebo","","","Sub-county","Sub-county"
114130,236,"UGA","Uganda",50,"Pallisa",139,"Butebo",817,"Kabwangasi","","","Sub-county","Sub-county"
114131,236,"UGA","Uganda",50,"Pallisa",139,"Butebo",818,"Kakoro","","","Sub-county","Sub-county"
114132,236,"UGA","Uganda",50,"Pallisa",139,"Butebo",819,"Kibale","","","Sub-county","Sub-county"
114133,236,"UGA","Uganda",50,"Pallisa",139,"Butebo",820,"Petete","","","Sub-county","Sub-county"
114134,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",821,"Bulangira","","","Sub-county","Sub-county"
114135,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",822,"Buseta","","","Sub-county","Sub-county"
114136,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",823,"Kadama","","","Sub-county","Sub-county"
114137,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",824,"Kagumu","","","Sub-county","Sub-county"
114138,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",825,"Kibuku","","","Sub-county","Sub-county"
114139,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",826,"Kirika","","","Sub-county","Sub-county"
114140,236,"UGA","Uganda",50,"Pallisa",140,"Kibuku",827,"Tirinyi","","","Sub-county","Sub-county"
114141,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",828,"Agule","","","Sub-county","Sub-county"
114142,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",829,"Apopong","","","Sub-county","Sub-county"
114143,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",830,"Gogonyo","","","Sub-county","Sub-county"
114144,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",831,"Kameke","","","Sub-county","Sub-county"
114145,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",832,"Kamuge","","","Sub-county","Sub-county"
114146,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",833,"Kasodo","","","Sub-county","Sub-county"
114147,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",834,"Pallisa Tc","","","Sub-county","Sub-county"
114148,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",835,"Pallisa","","","Sub-county","Sub-county"
114149,236,"UGA","Uganda",50,"Pallisa",141,"Pallisa",836,"Puti-Puti","","","Sub-county","Sub-county"
114150,236,"UGA","Uganda",51,"Rakai",142,"Kabula",837,"Kaliiro","","","Sub-county","Sub-county"
114151,236,"UGA","Uganda",51,"Rakai",142,"Kabula",838,"Kasagama","","","Sub-county","Sub-county"
114152,236,"UGA","Uganda",51,"Rakai",142,"Kabula",839,"Kinuuka","","","Sub-county","Sub-county"
114153,236,"UGA","Uganda",51,"Rakai",142,"Kabula",840,"Lyantonde Tc","","","Sub-county","Sub-county"
114154,236,"UGA","Uganda",51,"Rakai",142,"Kabula",841,"Lyantonde","","","Sub-county","Sub-county"
114155,236,"UGA","Uganda",51,"Rakai",142,"Kabula",842,"Mpumudde","","","Sub-county","Sub-county"
114156,236,"UGA","Uganda",51,"Rakai",143,"Kakuuto",843,"Kakuuto","","","Sub-county","Sub-county"
114157,236,"UGA","Uganda",51,"Rakai",143,"Kakuuto",844,"Kasasa","","","Sub-county","Sub-county"
114158,236,"UGA","Uganda",51,"Rakai",143,"Kakuuto",845,"Kibanda","","","Sub-county","Sub-county"
114159,236,"UGA","Uganda",51,"Rakai",143,"Kakuuto",846,"Kitumba","","Kifamba","Sub-county","Sub-county"
114160,236,"UGA","Uganda",51,"Rakai",143,"Kakuuto",847,"Kyebe","","","Sub-county","Sub-county"
114161,236,"UGA","Uganda",51,"Rakai",144,"Kooki",848,"Byakabanda","","","Sub-county","Sub-county"
114162,236,"UGA","Uganda",51,"Rakai",144,"Kooki",849,"Ddwaniro","","","Sub-county","Sub-county"
114163,236,"UGA","Uganda",51,"Rakai",144,"Kooki",850,"Kacheera","","","Sub-county","Sub-county"
114164,236,"UGA","Uganda",51,"Rakai",144,"Kooki",851,"Kagamba","","Kagamba (Buyamba)","Sub-county","Sub-county"
114165,236,"UGA","Uganda",51,"Rakai",144,"Kooki",852,"Kakuuto","","","Sub-county","Sub-county"
114166,236,"UGA","Uganda",51,"Rakai",144,"Kooki",853,"Kyalulangira","","","Sub-county","Sub-county"
114167,236,"UGA","Uganda",51,"Rakai",144,"Kooki",854,"Lwamaggwa","","","Sub-county","Sub-county"
114168,236,"UGA","Uganda",51,"Rakai",144,"Kooki",855,"Lwanda","","","Sub-county","Sub-county"
114169,236,"UGA","Uganda",51,"Rakai",144,"Kooki",856,"Rakai Tc","","","Sub-county","Sub-county"
114170,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",857,"Kabira","","","Sub-county","Sub-county"
114171,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",858,"Kalisizo","","","Sub-county","Sub-county"
114172,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",859,"Kasaali","","","Sub-county","Sub-county"
114173,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",860,"Kirumba","","","Sub-county","Sub-county"
114174,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",861,"Kyotera Tc","","","Sub-county","Sub-county"
114175,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",862,"Lwankoni","","","Sub-county","Sub-county"
114176,236,"UGA","Uganda",51,"Rakai",145,"Kyotera",863,"Nabigasa","","","Sub-county","Sub-county"
114177,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",864,"Bugangari","","","Sub-county","Sub-county"
114178,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",865,"Buhunga","","","Sub-county","Sub-county"
114179,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",866,"Bwambara","","","Sub-county","Sub-county"
114180,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",867,"Kagunga","","","Sub-county","Sub-county"
114181,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",868,"Nyakagyeme","","","Sub-county","Sub-county"
114182,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",869,"Ruhinda","","","Sub-county","Sub-county"
114183,236,"UGA","Uganda",52,"Rukungiri",146,"Bufumbira",870,"Rukungiri Tc","","","Sub-county","Sub-county"
114184,236,"UGA","Uganda",52,"Rukungiri",147,"Rubabo",871,"Buyanja","","","Sub-county","Sub-county"
114185,236,"UGA","Uganda",52,"Rukungiri",147,"Rubabo",872,"Kebisoni","","","Sub-county","Sub-county"
114186,236,"UGA","Uganda",52,"Rukungiri",147,"Rubabo",873,"Nyakishenyi","","","Sub-county","Sub-county"
114187,236,"UGA","Uganda",52,"Rukungiri",147,"Rubabo",874,"Nyarushanje","","","Sub-county","Sub-county"
114188,236,"UGA","Uganda",53,"Sembabule",148,"Lwemiyaga",875,"Lwemiyaga","","","Sub-county","Sub-county"
114189,236,"UGA","Uganda",53,"Sembabule",148,"Lwemiyaga",876,"Ntusi","","","Sub-county","Sub-county"
114190,236,"UGA","Uganda",53,"Sembabule",149,"Mawogola",877,"Lugusulu","","","Sub-county","Sub-county"
114191,236,"UGA","Uganda",53,"Sembabule",149,"Mawogola",878,"Lwebitakuli","","","Sub-county","Sub-county"
114192,236,"UGA","Uganda",53,"Sembabule",149,"Mawogola",879,"Mateete","","","Sub-county","Sub-county"
114193,236,"UGA","Uganda",53,"Sembabule",149,"Mawogola",880,"Mijwala","","","Sub-county","Sub-county"
114194,236,"UGA","Uganda",53,"Sembabule",149,"Mawogola",881,"Sembabule Tc","","","Sub-county","Sub-county"
114195,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",882,"Buhugu","","","Sub-county","Sub-county"
114196,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",883,"Bukhulo","","","Sub-county","Sub-county"
114197,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",884,"Bumasifwa","","","Sub-county","Sub-county"
114198,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",885,"Busulani","","","Sub-county","Sub-county"
114199,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",886,"Butandiga","","","Sub-county","Sub-county"
114200,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",887,"Buteza","","","Sub-county","Sub-county"
114201,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",888,"Buwalasi","","","Sub-county","Sub-county"
114202,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",889,"Buyobo","","","Sub-county","Sub-county"
114203,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",890,"Sironko Tc","","","Sub-county","Sub-county"
114204,236,"UGA","Uganda",54,"Sironko",150,"Budadiri",891,"Zesui","","","Sub-county","Sub-county"
114205,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",892,"Buginyanya","","","Sub-county","Sub-county"
114206,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",893,"Bukhalu","","","Sub-county","Sub-county"
114207,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",894,"Bulago","","","Sub-county","Sub-county"
114208,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",895,"Bulegeni","","","Sub-county","Sub-county"
114209,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",896,"Buluganya","","","Sub-county","Sub-county"
114210,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",897,"Bunambutye","","","Sub-county","Sub-county"
114211,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",898,"Masiira","","","Sub-county","Sub-county"
114212,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",899,"Muyembe","","","Sub-county","Sub-county"
114213,236,"UGA","Uganda",54,"Sironko",151,"Bulambuli",900,"Sisiyi","","","Sub-county","Sub-county"
114214,236,"UGA","Uganda",54,"Sironko",152,"Mt. Elgon Np",901,"Mt. Elgon Np","","","Sub-county","Sub-county"
114215,236,"UGA","Uganda",55,"Soroti",153,"Kasilo",902,"Bugondo","","","Sub-county","Sub-county"
114216,236,"UGA","Uganda",55,"Soroti",153,"Kasilo",903,"Kadungulu","","","Sub-county","Sub-county"
114217,236,"UGA","Uganda",55,"Soroti",153,"Kasilo",904,"Pingire","","","Sub-county","Sub-county"
114218,236,"UGA","Uganda",55,"Soroti",154,"Serere",905,"Atiira","","","Sub-county","Sub-county"
114219,236,"UGA","Uganda",55,"Soroti",154,"Serere",906,"Kateta","","","Sub-county","Sub-county"
114220,236,"UGA","Uganda",55,"Soroti",154,"Serere",907,"Kyere","","","Sub-county","Sub-county"
114221,236,"UGA","Uganda",55,"Soroti",154,"Serere",908,"Olio","","","Sub-county","Sub-county"
114222,236,"UGA","Uganda",55,"Soroti",155,"Soroti",909,"Arapai","","","Sub-county","Sub-county"
114223,236,"UGA","Uganda",55,"Soroti",155,"Soroti",910,"Asuret","","","Sub-county","Sub-county"
114224,236,"UGA","Uganda",55,"Soroti",155,"Soroti",911,"Eastern Division","","","Sub-county","Sub-county"
114225,236,"UGA","Uganda",55,"Soroti",155,"Soroti",912,"Gweri","","","Sub-county","Sub-county"
114226,236,"UGA","Uganda",55,"Soroti",155,"Soroti",913,"Kamuda","","","Sub-county","Sub-county"
114227,236,"UGA","Uganda",55,"Soroti",155,"Soroti",914,"Katine","","","Sub-county","Sub-county"
114228,236,"UGA","Uganda",55,"Soroti",155,"Soroti",915,"Northern Division","","","Sub-county","Sub-county"
114229,236,"UGA","Uganda",55,"Soroti",155,"Soroti",916,"Soroti","","","Sub-county","Sub-county"
114230,236,"UGA","Uganda",55,"Soroti",155,"Soroti",917,"Tubur","","","Sub-county","Sub-county"
114231,236,"UGA","Uganda",55,"Soroti",155,"Soroti",918,"Western Division","","","Sub-county","Sub-county"
114232,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",919,"Budumba","","","Sub-county","Sub-county"
114233,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",920,"Busaba","","","Sub-county","Sub-county"
114234,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",921,"Busolwe","","","Sub-county","Sub-county"
114235,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",922,"Butaleja","","","Sub-county","Sub-county"
114236,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",923,"Kachonga","","","Sub-county","Sub-county"
114237,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",924,"Nawanjofu","","","Sub-county","Sub-county"
114238,236,"UGA","Uganda",56,"Tororo",156,"Bunyole",925,"Nazimasa","","","Sub-county","Sub-county"
114239,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",926,"Iyolwa","","","Sub-county","Sub-county"
114240,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",927,"Kirewa","","","Sub-county","Sub-county"
114241,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",928,"Kisoko","","","Sub-county","Sub-county"
114242,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",929,"Mulanda","","","Sub-county","Sub-county"
114243,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",930,"Nabuyoga","","","Sub-county","Sub-county"
114244,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",931,"Nagongera","","","Sub-county","Sub-county"
114245,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",932,"Paya","","","Sub-county","Sub-county"
114246,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",933,"Petta","","","Sub-county","Sub-county"
114247,236,"UGA","Uganda",56,"Tororo",157,"Kisoko (West Budama)",934,"Rubongi","","","Sub-county","Sub-county"
114248,236,"UGA","Uganda",56,"Tororo",158,"Tororo",935,"Eastern Divisioni","","","Sub-county","Sub-county"
114249,236,"UGA","Uganda",56,"Tororo",158,"Tororo",936,"Kwapa","","","Sub-county","Sub-county"
114250,236,"UGA","Uganda",56,"Tororo",158,"Tororo",937,"Mella","","","Sub-county","Sub-county"
114251,236,"UGA","Uganda",56,"Tororo",158,"Tororo",938,"Merikit","","","Sub-county","Sub-county"
114252,236,"UGA","Uganda",56,"Tororo",158,"Tororo",939,"Molo","","","Sub-county","Sub-county"
114253,236,"UGA","Uganda",56,"Tororo",158,"Tororo",940,"Mukuju","","","Sub-county","Sub-county"
114254,236,"UGA","Uganda",56,"Tororo",158,"Tororo",941,"Osukuru","","","Sub-county","Sub-county"
114255,236,"UGA","Uganda",56,"Tororo",158,"Tororo",942,"Western Divisioni","","","Sub-county","Sub-county"
114256,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",943,"Kakiri","","","Sub-county","Sub-county"
114257,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",944,"Kasanje","","","Sub-county","Sub-county"
114258,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",945,"Katabi-Entebbe","","Katabi","Sub-county","Sub-county"
114259,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",946,"Masulita","","","Sub-county","Sub-county"
114260,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",947,"Namayumba","","","Sub-county","Sub-county"
114261,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",948,"Nsangi","","","Sub-county","Sub-county"
114262,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",949,"Ssisa","","","Sub-county","Sub-county"
114263,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",950,"Wakiso Tc","","","Sub-county","Sub-county"
114264,236,"UGA","Uganda",57,"Wakiso",159,"Busiiro",951,"Wakiso","","","Sub-county","Sub-county"
114265,236,"UGA","Uganda",57,"Wakiso",160,"Entebbe",952,"Division A","","","Sub-county","Sub-county"
114266,236,"UGA","Uganda",57,"Wakiso",160,"Entebbe",953,"Division B","","","Sub-county","Sub-county"
114267,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",954,"Busukuma","","","Sub-county","Sub-county"
114268,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",955,"Gombe","","","Sub-county","Sub-county"
114269,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",956,"Kira","","","Sub-county","Sub-county"
114270,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",957,"Nabweru","","","Sub-county","Sub-county"
114271,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",958,"Nangabo","","","Sub-county","Sub-county"
114272,236,"UGA","Uganda",57,"Wakiso",161,"Jinja",959,"Ssabagabo-Makindye","","","Sub-county","Sub-county"
114273,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",960,"Apo","","","Sub-county","Sub-county"
114274,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",961,"Drajani","","","Sub-county","Sub-county"
114275,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",962,"Kei","","","Sub-county","Sub-county"
114276,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",963,"Kuru","","","Sub-county","Sub-county"
114277,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",964,"Midigo","","","Sub-county","Sub-county"
114278,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",965,"Odravu","","","Sub-county","Sub-county"
114279,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",966,"Romogi","","","Sub-county","Sub-county"
114280,236,"UGA","Uganda",58,"Yumbe",162,"Aringa",967,"Yumbe Tc","","","Sub-county","Sub-county"
